state,year,month,nothing,D0,D1,D2,D3,D4
IN,15,05,76.5,23.5,0.0,0.0,0.0,0.0
IN,15,06,80.9,19.1,2.8,0.0,0.0,0.0
IN,15,07,100.0,0.0,0.0,0.0,0.0,0.0
IN,15,08,100.0,0.0,0.0,0.0,0.0,0.0
IN,15,09,80.7,19.3,0.6,0.0,0.0,0.0
IN,15,10,42.8,57.2,18.5,0.0,0.0,0.0
IN,15,11,45.5,54.5,20.7,0.0,0.0,0.0
IN,15,12,46.6,53.4,14.5,0.0,0.0,0.0
IN,16,01,96.8,3.2,0.0,0.0,0.0,0.0
IN,16,02,100.0,0.0,0.0,0.0,0.0,0.0
IN,16,03,100.0,0.0,0.0,0.0,0.0,0.0
IN,16,04,100.0,0.0,0.0,0.0,0.0,0.0
IN,16,05,100.0,0.0,0.0,0.0,0.0,0.0
IN,16,06,61.4,38.6,0.0,0.0,0.0,0.0
IN,16,07,78.0,22.0,0.0,0.0,0.0,0.0
IN,16,08,90.6,9.4,2.0,0.0,0.0,0.0
KS,00,01,26.4,73.6,20.2,0.0,0.0,0.0
KS,00,02,7.4,92.6,45.6,1.4,0.0,0.0
KS,00,03,66.2,33.8,4.4,0.0,0.0,0.0
KS,00,04,89.4,10.6,3.7,0.1,0.0,0.0
KS,00,05,79.0,21.0,9.0,1.9,0.7,0.0
KS,00,06,45.7,54.3,28.1,13.5,1.4,0.0
KS,00,07,55.4,44.6,20.5,5.8,1.0,0.0
KS,00,08,70.3,29.7,9.7,2.1,0.0,0.0
KS,00,09,3.1,96.9,65.6,25.3,1.8,0.0
KS,00,10,5.6,94.4,77.9,37.1,1.9,0.0
KS,00,11,69.0,31.0,13.1,4.6,0.0,0.0
KS,00,12,70.4,29.6,13.5,4.6,0.0,0.0
KS,01,01,64.2,35.9,14.9,6.1,0.0,0.0
KS,01,02,82.8,17.2,6.7,1.5,0.0,0.0
KS,01,03,95.2,4.8,0.0,0.0,0.0,0.0
KS,01,04,98.6,1.4,0.0,0.0,0.0,0.0
KS,01,05,99.6,0.4,0.0,0.0,0.0,0.0
KS,01,06,97.1,2.9,0.0,0.0,0.0,0.0
KS,01,07,55.7,44.3,1.7,0.0,0.0,0.0
KS,01,08,75.5,24.5,4.2,0.0,0.0,0.0
KS,01,09,83.2,16.8,1.1,0.0,0.0,0.0
KS,01,10,92.0,8.0,1.5,0.0,0.0,0.0
KS,01,11,59.3,40.7,11.3,0.0,0.0,0.0
KS,01,12,31.7,68.3,31.9,0.2,0.0,0.0
KS,02,01,21.6,78.4,45.8,0.9,0.0,0.0
KS,02,02,53.0,47.0,11.4,0.0,0.0,0.0
KS,02,03,37.5,62.5,24.9,14.9,0.0,0.0
KS,02,04,14.7,85.3,54.3,25.0,0.0,0.0
KS,02,05,36.7,63.3,53.3,36.0,10.7,0.0
KS,02,06,47.3,52.7,44.0,31.3,14.2,0.0
KS,02,07,30.6,69.4,48.0,34.7,18.8,2.2
KS,02,08,29.2,70.8,56.8,41.6,30.0,17.5
KS,02,09,26.7,73.3,56.8,30.3,15.9,2.7
KS,02,10,18.1,81.9,63.2,37.6,8.9,1.1
KS,02,11,31.7,68.3,54.7,26.9,2.3,0.0
KS,02,12,33.5,66.5,53.3,29.3,2.3,0.0
KS,03,01,24.8,75.3,59.0,36.0,3.6,0.0
KS,03,02,26.3,73.7,54.3,35.0,2.0,0.0
KS,03,03,22.5,77.5,46.4,31.1,5.8,0.0
KS,03,04,36.6,63.4,39.5,13.4,1.6,0.0
KS,03,05,43.3,56.7,27.3,2.0,0.3,0.0
KS,03,06,70.7,29.3,7.6,0.1,0.0,0.0
KS,03,07,30.9,69.1,38.9,10.3,0.0,0.0
KS,03,08,0.0,100.0,99.0,66.2,9.3,0.0
KS,03,09,4.3,95.7,73.9,45.0,3.8,0.0
KS,03,10,15.3,84.7,55.9,30.9,10.4,0.0
KS,03,11,15.8,84.2,57.1,34.6,17.3,0.0
KS,03,12,21.3,78.7,57.0,37.6,18.0,0.0
KS,04,01,28.4,71.6,54.8,36.8,19.1,0.0
KS,04,02,29.3,70.7,55.9,39.1,18.0,0.0
KS,04,03,42.9,57.1,41.3,28.9,17.7,0.0
KS,04,04,46.2,53.8,38.9,26.8,15.9,0.0
KS,04,05,50.2,49.8,34.1,26.6,15.1,0.0
KS,04,06,49.4,50.6,33.3,23.4,11.4,0.0
KS,04,07,67.5,32.5,18.0,8.7,0.0,0.0
KS,04,08,77.3,22.7,13.8,8.5,0.0,0.0
KS,04,09,62.7,37.3,12.2,8.0,0.0,0.0
KS,04,10,56.8,43.2,12.1,6.8,0.0,0.0
KS,04,11,67.9,32.1,12.1,6.7,0.0,0.0
KS,04,12,66.8,33.2,12.4,6.3,0.0,0.0
KS,05,01,65.8,34.2,13.1,7.2,0.0,0.0
KS,05,02,73.0,27.0,11.8,7.4,0.0,0.0
KS,05,03,76.2,23.8,10.7,7.4,0.0,0.0
KS,05,04,88.6,11.4,6.4,3.3,0.0,0.0
KS,05,05,56.4,43.6,5.2,2.2,0.0,0.0
KS,05,06,83.8,16.2,3.2,0.0,0.0,0.0
KS,05,07,73.5,26.5,0.5,0.0,0.0,0.0
KS,05,08,67.8,32.2,1.5,0.0,0.0,0.0
KS,05,09,90.4,9.6,0.0,0.0,0.0,0.0
KS,05,10,84.6,15.4,0.0,0.0,0.0,0.0
KS,05,11,87.2,12.8,0.0,0.0,0.0,0.0
KS,05,12,63.3,36.7,1.9,0.1,0.0,0.0
KS,06,01,46.2,53.8,9.0,2.9,0.0,0.0
KS,06,02,8.7,91.3,25.4,7.2,0.8,0.0
KS,06,03,0.0,100.0,68.0,12.3,1.0,0.0
KS,06,04,0.0,100.0,67.2,13.9,1.1,0.0
KS,06,05,18.3,81.7,49.0,26.0,1.3,0.0
KS,06,06,5.5,94.5,48.5,27.4,8.8,0.0
KS,06,07,0.0,100.0,52.1,8.5,0.6,0.0
KS,06,08,4.7,95.3,62.0,9.1,0.0,0.0
KS,06,09,18.2,81.8,44.2,3.6,0.0,0.0
KS,06,10,22.0,78.0,35.0,8.8,0.2,0.0
KS,06,11,11.5,88.5,32.2,11.0,1.9,0.2
KS,06,12,8.4,91.6,43.8,8.7,3.1,0.9
KS,07,01,48.8,51.2,29.2,4.0,2.0,0.0
KS,07,02,57.5,42.5,20.6,1.2,0.0,0.0
KS,07,03,67.5,32.5,15.5,0.8,0.0,0.0
KS,07,04,99.7,0.3,0.0,0.0,0.0,0.0
KS,07,05,100.0,0.0,0.0,0.0,0.0,0.0
KS,07,06,98.0,2.0,0.0,0.0,0.0,0.0
KS,07,07,84.3,15.7,0.0,0.0,0.0,0.0
KS,07,08,86.7,13.3,0.1,0.0,0.0,0.0
KS,07,09,87.2,12.8,0.2,0.0,0.0,0.0
KS,07,10,87.2,12.8,0.1,0.0,0.0,0.0
KS,07,11,83.4,16.6,3.5,0.0,0.0,0.0
KS,07,12,61.5,38.5,5.4,0.0,0.0,0.0
KS,08,01,64.3,35.7,5.4,0.0,0.0,0.0
KS,08,02,64.4,35.6,4.9,0.0,0.0,0.0
KS,08,03,64.5,35.5,6.7,0.0,0.0,0.0
KS,08,04,64.6,35.4,17.5,0.5,0.0,0.0
KS,08,05,70.7,29.3,13.0,4.1,1.4,0.0
KS,08,06,77.9,22.1,14.8,8.4,4.0,0.2
KS,08,07,75.9,24.1,12.5,8.6,4.6,0.6
KS,08,08,77.8,22.2,9.7,4.2,1.3,0.0
KS,08,09,83.6,16.4,7.8,1.1,0.0,0.0
KS,08,10,90.7,9.3,2.8,0.3,0.0,0.0
KS,08,11,94.9,5.1,0.7,0.0,0.0,0.0
KS,08,12,93.6,6.4,0.7,0.0,0.0,0.0
KS,09,01,88.5,11.5,0.9,0.0,0.0,0.0
KS,09,02,76.6,23.4,4.8,0.0,0.0,0.0
KS,09,03,35.2,64.8,14.6,1.5,0.0,0.0
KS,09,04,58.6,41.4,0.1,0.0,0.0,0.0
KS,09,05,93.4,6.6,0.0,0.0,0.0,0.0
KS,09,06,89.2,10.8,0.2,0.0,0.0,0.0
KS,09,07,91.3,8.8,0.2,0.0,0.0,0.0
KS,09,08,91.3,8.7,0.0,0.0,0.0,0.0
KS,09,09,99.6,0.4,0.0,0.0,0.0,0.0
KS,09,10,99.9,0.1,0.0,0.0,0.0,0.0
KS,09,11,100.0,0.0,0.0,0.0,0.0,0.0
KS,09,12,100.0,0.0,0.0,0.0,0.0,0.0
KS,10,01,100.0,0.0,0.0,0.0,0.0,0.0
KS,10,02,100.0,0.0,0.0,0.0,0.0,0.0
KS,10,03,100.0,0.0,0.0,0.0,0.0,0.0
KS,10,04,91.2,8.8,0.0,0.0,0.0,0.0
KS,10,05,91.2,8.8,0.0,0.0,0.0,0.0
KS,10,06,100.0,0.0,0.0,0.0,0.0,0.0
KS,10,07,99.3,0.7,0.0,0.0,0.0,0.0
KS,10,08,94.0,6.0,0.0,0.0,0.0,0.0
KS,10,09,94.0,6.0,0.0,0.0,0.0,0.0
KS,10,10,80.3,19.7,0.0,0.0,0.0,0.0
KS,10,11,59.8,40.2,10.8,0.0,0.0,0.0
KS,10,12,33.0,67.0,29.8,2.4,0.0,0.0
KS,11,01,17.6,82.4,40.1,3.5,0.0,0.0
KS,11,02,17.5,82.5,43.9,3.5,0.0,0.0
KS,11,03,19.8,80.2,39.3,7.5,0.0,0.0
KS,11,04,9.2,90.8,49.6,15.7,0.6,0.0
KS,11,05,15.4,84.6,66.8,36.1,7.7,0.5
KS,11,06,24.6,75.4,54.4,34.7,13.2,1.5
KS,11,07,27.9,72.1,50.7,35.8,16.4,7.7
KS,11,08,27.0,73.0,63.9,46.5,24.9,15.1
KS,11,09,20.3,79.7,64.2,49.1,30.0,17.6
KS,11,10,17.6,82.4,68.1,52.2,31.3,15.8
KS,11,11,14.6,85.5,76.1,54.5,32.7,12.8
KS,11,12,32.2,67.8,49.1,27.5,13.6,1.2
KS,12,01,39.9,60.1,47.1,23.2,13.2,0.2
KS,12,02,38.9,61.1,47.1,19.3,9.4,0.2
KS,12,03,35.5,64.5,40.0,16.5,6.9,0.2
KS,12,04,72.8,27.2,13.1,4.6,0.1,0.0
KS,12,05,52.9,47.1,15.0,2.4,0.0,0.0
KS,12,06,5.6,94.4,78.4,35.6,4.7,0.0
KS,12,07,0.0,100.0,99.6,91.0,56.2,6.6
KS,12,08,0.0,100.0,100.0,100.0,91.5,56.0
KS,12,09,0.0,100.0,100.0,100.0,88.3,55.8
KS,12,10,0.0,100.0,100.0,99.9,84.5,41.7
KS,12,11,0.0,100.0,100.0,98.3,79.1,35.1
KS,12,12,0.0,100.0,100.0,99.8,78.1,36.0
KS,13,01,0.0,100.0,100.0,100.0,79.4,35.8
KS,13,02,0.0,100.0,100.0,100.0,75.0,32.5
KS,13,03,0.0,100.0,100.0,97.0,65.7,20.3
KS,13,04,0.2,99.8,98.7,87.3,60.7,17.5
KS,13,05,3.2,96.8,85.7,69.7,48.5,21.9
KS,13,06,11.5,88.5,74.8,61.4,44.7,23.8
KS,13,07,8.1,91.9,74.0,57.6,45.5,25.1
KS,13,08,41.0,59.0,45.8,40.5,31.1,14.6
KS,13,09,42.8,57.2,42.7,36.4,19.3,4.4
KS,13,10,49.9,50.1,40.5,31.7,3.6,0.0
KS,13,11,35.6,64.4,40.7,31.6,3.2,0.0
KS,13,12,4.6,95.4,45.2,33.3,4.2,0.0
KS,14,01,3.6,96.4,51.0,37.1,6.2,0.0
KS,14,02,2.5,97.5,60.6,44.2,7.9,0.0
KS,14,03,2.1,97.9,76.9,43.1,11.0,0.0
KS,14,04,0.0,100.0,98.8,69.0,18.2,0.0
KS,14,05,0.0,100.0,98.8,80.8,49.3,2.5
KS,14,06,0.1,99.9,91.3,56.4,30.2,0.6
KS,14,07,1.2,98.8,85.8,39.7,10.6,0.0
KS,14,08,2.4,97.6,89.0,21.4,6.0,0.0
KS,14,09,16.4,83.6,51.3,16.8,3.5,0.0
KS,14,10,30.7,69.3,39.3,19.5,2.3,0.0
KS,14,11,33.1,66.9,38.6,19.3,2.3,0.0
KS,14,12,19.1,80.9,37.9,18.7,2.3,0.0
KS,15,01,10.7,89.3,37.6,18.6,1.9,0.0
KS,15,02,11.1,88.9,39.3,18.6,1.9,0.0
KS,15,03,7.8,92.2,55.5,20.2,1.9,0.0
KS,15,04,7.6,92.4,68.2,27.3,4.3,0.0
KS,15,05,34.2,65.8,38.9,11.7,0.5,0.0
KS,15,06,84.1,15.9,4.0,0.0,0.0,0.0
KS,15,07,78.9,21.1,3.5,0.0,0.0,0.0
KS,15,08,86.9,13.1,0.9,0.0,0.0,0.0
KS,15,09,82.6,17.4,2.1,0.0,0.0,0.0
KS,15,10,44.1,55.9,8.2,0.0,0.0,0.0
KS,15,11,34.2,65.8,15.8,0.0,0.0,0.0
KS,15,12,76.5,23.5,1.8,0.0,0.0,0.0
KS,16,01,97.8,2.2,0.0,0.0,0.0,0.0
KS,16,02,98.2,1.8,0.0,0.0,0.0,0.0
KS,16,03,63.9,36.1,6.0,0.0,0.0,0.0
KS,16,04,20.9,79.1,28.4,0.0,0.0,0.0
KS,16,05,97.0,3.0,0.0,0.0,0.0,0.0
KS,16,06,92.7,7.3,0.0,0.0,0.0,0.0
KS,16,07,95.2,4.8,0.0,0.0,0.0,0.0
KS,16,08,88.5,11.5,0.4,0.0,0.0,0.0
KY,00,01,0.0,100.0,67.6,0.0,0.0,0.0
KY,00,02,23.1,76.9,41.4,0.0,0.0,0.0
KY,00,03,52.3,47.8,12.7,0.0,0.0,0.0
KY,00,04,79.9,20.1,0.0,0.0,0.0,0.0
KY,00,05,86.5,13.5,0.3,0.0,0.0,0.0
KY,00,06,47.0,53.0,1.1,0.0,0.0,0.0
KY,00,07,35.4,64.6,14.7,0.0,0.0,0.0
KY,00,08,69.4,30.6,7.6,0.0,0.0,0.0
KY,00,09,82.6,17.4,3.3,0.1,0.0,0.0
KY,00,10,59.5,40.5,11.4,0.1,0.0,0.0
KY,00,11,42.8,57.2,12.5,0.4,0.0,0.0
KY,00,12,51.9,48.1,13.8,2.4,0.0,0.0
KY,01,01,47.0,53.0,8.1,1.6,0.0,0.0
KY,01,02,55.0,45.0,3.4,0.0,0.0,0.0
KY,01,03,70.6,29.4,0.0,0.0,0.0,0.0
KY,01,04,8.9,91.1,15.3,0.0,0.0,0.0
KY,01,05,0.0,100.0,97.0,29.2,0.0,0.0
KY,01,06,18.0,82.0,33.5,6.7,0.0,0.0
KY,01,07,46.3,53.7,13.9,5.3,0.0,0.0
KY,01,08,94.5,5.5,1.4,0.1,0.0,0.0
KY,01,09,98.7,1.3,0.0,0.0,0.0,0.0
KY,01,10,96.4,3.6,0.0,0.0,0.0,0.0
KY,01,11,67.1,32.9,7.9,0.0,0.0,0.0
KY,01,12,82.8,17.2,4.4,0.0,0.0,0.0
KY,02,01,77.5,22.5,1.1,0.0,0.0,0.0
KY,02,02,86.3,13.7,1.7,0.0,0.0,0.0
KY,02,03,71.2,28.8,4.0,0.0,0.0,0.0
KY,02,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,02,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,02,06,99.0,1.0,0.0,0.0,0.0,0.0
KY,02,07,85.1,14.9,0.4,0.0,0.0,0.0
KY,02,08,5.2,94.8,47.6,0.0,0.0,0.0
KY,02,09,1.6,98.5,80.2,26.7,0.0,0.0
KY,02,10,81.1,18.9,3.7,0.0,0.0,0.0
KY,02,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,02,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,04,99.5,0.5,0.0,0.0,0.0,0.0
KY,03,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,07,99.9,0.1,0.0,0.0,0.0,0.0
KY,03,08,99.3,0.7,0.0,0.0,0.0,0.0
KY,03,09,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,10,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,03,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,04,97.8,2.2,0.0,0.0,0.0,0.0
KY,04,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,07,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,08,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,09,98.7,1.3,0.0,0.0,0.0,0.0
KY,04,10,85.6,14.4,0.1,0.0,0.0,0.0
KY,04,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,04,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,05,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,05,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,05,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,05,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,05,05,97.5,2.5,0.1,0.0,0.0,0.0
KY,05,06,56.3,43.7,0.5,0.0,0.0,0.0
KY,05,07,53.2,46.8,0.4,0.0,0.0,0.0
KY,05,08,47.3,52.7,22.4,1.9,0.0,0.0
KY,05,09,72.0,28.0,9.6,0.0,0.0,0.0
KY,05,10,25.3,74.7,44.7,17.9,0.0,0.0
KY,05,11,4.9,95.1,65.3,25.0,0.0,0.0
KY,05,12,6.9,93.1,66.2,31.4,0.0,0.0
KY,06,01,12.5,87.5,50.9,9.6,0.0,0.0
KY,06,02,59.1,40.9,0.0,0.0,0.0,0.0
KY,06,03,53.8,46.2,14.0,0.0,0.0,0.0
KY,06,04,81.5,18.5,3.1,0.0,0.0,0.0
KY,06,05,84.5,15.5,0.0,0.0,0.0,0.0
KY,06,06,86.0,14.0,0.0,0.0,0.0,0.0
KY,06,07,99.9,0.1,0.0,0.0,0.0,0.0
KY,06,08,57.1,42.9,2.9,0.0,0.0,0.0
KY,06,09,89.5,10.5,0.0,0.0,0.0,0.0
KY,06,10,100.0,0.0,0.0,0.0,0.0,0.0
KY,06,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,06,12,91.9,8.1,0.0,0.0,0.0,0.0
KY,07,01,60.8,39.2,0.0,0.0,0.0,0.0
KY,07,02,47.3,52.8,12.4,0.0,0.0,0.0
KY,07,03,69.9,30.1,6.7,0.0,0.0,0.0
KY,07,04,65.9,34.1,7.8,0.0,0.0,0.0
KY,07,05,33.3,66.7,7.7,0.0,0.0,0.0
KY,07,06,0.0,100.0,95.8,49.8,3.2,0.0
KY,07,07,1.1,98.9,85.5,53.9,3.5,0.0
KY,07,08,0.0,100.0,100.0,85.8,40.4,0.0
KY,07,09,0.0,100.0,100.0,100.0,80.1,7.3
KY,07,10,8.7,91.3,88.4,81.8,70.7,12.3
KY,07,11,43.9,56.1,41.0,31.1,12.9,0.8
KY,07,12,58.1,41.9,25.2,14.9,4.9,0.1
KY,08,01,74.5,25.5,16.3,9.0,2.1,0.1
KY,08,02,76.2,23.8,15.4,0.2,0.0,0.0
KY,08,03,86.0,14.0,4.1,0.0,0.0,0.0
KY,08,04,98.9,1.1,0.0,0.0,0.0,0.0
KY,08,05,99.5,0.5,0.0,0.0,0.0,0.0
KY,08,06,86.4,13.6,0.0,0.0,0.0,0.0
KY,08,07,72.5,27.5,0.8,0.0,0.0,0.0
KY,08,08,52.1,47.9,14.5,0.2,0.0,0.0
KY,08,09,2.4,97.6,59.7,9.2,0.0,0.0
KY,08,10,4.4,95.6,83.1,44.6,6.3,0.0
KY,08,11,10.6,89.4,74.2,50.1,9.9,0.0
KY,08,12,4.6,95.4,73.6,37.6,6.6,0.0
KY,09,01,17.7,82.3,16.7,0.0,0.0,0.0
KY,09,02,99.7,0.3,0.0,0.0,0.0,0.0
KY,09,03,93.6,6.4,0.0,0.0,0.0,0.0
KY,09,04,100.0,0.1,0.0,0.0,0.0,0.0
KY,09,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,07,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,08,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,09,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,10,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,09,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,10,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,10,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,10,03,65.0,35.0,0.0,0.0,0.0,0.0
KY,10,04,51.4,48.6,8.2,0.0,0.0,0.0
KY,10,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,10,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,10,07,92.4,7.6,0.5,0.0,0.0,0.0
KY,10,08,74.7,25.3,13.4,0.0,0.0,0.0
KY,10,09,50.6,49.4,28.7,1.2,0.0,0.0
KY,10,10,28.9,71.1,45.8,13.9,0.3,0.0
KY,10,11,15.4,84.6,57.5,40.2,4.5,0.0
KY,10,12,39.1,60.9,27.9,10.1,0.2,0.0
KY,11,01,38.6,61.4,27.0,7.6,0.0,0.0
KY,11,02,53.2,46.8,26.9,7.5,0.0,0.0
KY,11,03,91.9,8.1,1.6,0.0,0.0,0.0
KY,11,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,11,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,11,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,11,07,98.2,1.8,0.0,0.0,0.0,0.0
KY,11,08,56.0,44.0,9.7,0.9,0.0,0.0
KY,11,09,59.9,40.1,10.8,0.0,0.0,0.0
KY,11,10,84.2,15.8,2.4,0.0,0.0,0.0
KY,11,11,94.3,5.7,0.6,0.0,0.0,0.0
KY,11,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,12,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,12,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,12,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,12,04,61.9,38.1,4.4,0.0,0.0,0.0
KY,12,05,73.4,26.6,13.9,5.9,0.0,0.0
KY,12,06,34.7,65.3,36.4,16.8,7.7,0.0
KY,12,07,7.8,92.2,72.7,41.9,20.7,7.3
KY,12,08,30.7,69.3,43.2,26.8,19.7,9.7
KY,12,09,32.6,67.4,28.7,17.8,4.1,0.7
KY,12,10,58.8,41.2,17.1,8.0,1.4,0.0
KY,12,11,44.1,55.9,10.8,4.9,0.0,0.0
KY,12,12,62.2,37.8,7.4,1.1,0.0,0.0
KY,13,01,85.0,15.0,2.3,0.0,0.0,0.0
KY,13,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,05,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,06,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,07,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,08,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,09,99.7,0.3,0.0,0.0,0.0,0.0
KY,13,10,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,13,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,05,97.7,2.3,0.0,0.0,0.0,0.0
KY,14,06,70.3,29.7,1.3,0.0,0.0,0.0
KY,14,07,52.7,47.3,4.3,0.0,0.0,0.0
KY,14,08,67.0,33.0,11.7,0.0,0.0,0.0
KY,14,09,91.6,8.4,1.4,0.0,0.0,0.0
KY,14,10,97.7,2.3,0.0,0.0,0.0,0.0
KY,14,11,100.0,0.0,0.0,0.0,0.0,0.0
KY,14,12,90.8,9.2,0.0,0.0,0.0,0.0
KY,15,01,61.5,38.5,11.1,0.0,0.0,0.0
KY,15,02,19.9,80.1,33.8,0.0,0.0,0.0
KY,15,03,93.6,6.4,0.4,0.0,0.0,0.0
KY,15,04,100.0,0.0,0.0,0.0,0.0,0.0
KY,15,05,83.5,16.5,0.0,0.0,0.0,0.0
KY,15,06,58.1,41.9,9.2,0.0,0.0,0.0
KY,15,07,100.0,0.0,0.0,0.0,0.0,0.0
KY,15,08,100.0,0.0,0.0,0.0,0.0,0.0
KY,15,09,51.2,48.8,3.7,0.0,0.0,0.0
KY,15,10,67.8,32.2,9.2,0.0,0.0,0.0
KY,15,11,97.0,3.0,0.6,0.0,0.0,0.0
KY,15,12,100.0,0.0,0.0,0.0,0.0,0.0
KY,16,01,100.0,0.0,0.0,0.0,0.0,0.0
KY,16,02,100.0,0.0,0.0,0.0,0.0,0.0
KY,16,03,100.0,0.0,0.0,0.0,0.0,0.0
KY,16,04,72.7,27.3,0.8,0.0,0.0,0.0
KY,16,05,89.1,10.9,0.1,0.0,0.0,0.0
KY,16,06,96.4,3.6,0.3,0.0,0.0,0.0
KY,16,07,99.3,0.7,0.2,0.0,0.0,0.0
KY,16,08,100.0,0.0,0.0,0.0,0.0,0.0
LA,00,01,0.0,100.0,78.7,47.6,0.0,0.0
LA,00,02,0.0,100.0,89.2,66.3,0.0,0.0
LA,00,03,0.0,100.0,98.5,80.3,0.0,0.0
LA,00,04,22.2,77.8,63.4,54.0,4.6,0.0
LA,00,05,39.9,60.1,47.6,41.7,29.4,3.4
LA,00,06,46.3,53.7,47.4,42.8,30.2,19.9
LA,00,07,29.2,70.8,56.1,41.0,25.1,5.2
LA,00,08,3.9,96.1,71.2,50.2,35.9,17.8
LA,00,09,0.0,100.0,100.0,94.2,64.3,10.9
LA,00,10,0.0,100.0,100.0,88.6,50.9,3.6
LA,00,11,23.8,76.2,61.7,46.0,21.1,3.6
LA,00,12,65.5,34.5,24.1,9.8,0.0,0.0
LA,01,01,76.5,23.5,6.6,0.0,0.0,0.0
LA,01,02,77.1,22.9,0.0,0.0,0.0,0.0
LA,01,03,94.2,5.8,0.0,0.0,0.0,0.0
LA,01,04,81.6,18.4,0.0,0.0,0.0,0.0
LA,01,05,40.0,60.0,26.6,2.6,0.0,0.0
LA,01,06,79.8,20.2,10.1,1.6,0.0,0.0
LA,01,07,93.7,6.3,0.0,0.0,0.0,0.0
LA,01,08,91.1,8.9,0.0,0.0,0.0,0.0
LA,01,09,100.0,0.0,0.0,0.0,0.0,0.0
LA,01,10,100.0,0.0,0.0,0.0,0.0,0.0
LA,01,11,100.0,0.0,0.0,0.0,0.0,0.0
LA,01,12,100.0,0.0,0.0,0.0,0.0,0.0
LA,02,01,100.0,0.0,0.0,0.0,0.0,0.0
LA,02,02,84.4,15.6,0.0,0.0,0.0,0.0
LA,02,03,100.0,0.0,0.0,0.0,0.0,0.0
LA,02,04,100.0,0.0,0.0,0.0,0.0,0.0
LA,02,05,21.1,78.9,43.0,6.7,0.0,0.0
LA,02,06,3.8,96.2,72.3,24.9,0.0,0.0
LA,02,07,4.7,95.3,61.8,12.7,0.0,0.0
LA,02,08,64.3,35.7,4.9,0.0,0.0,0.0
LA,02,09,73.8,26.2,0.0,0.0,0.0,0.0
LA,02,10,97.0,3.0,0.0,0.0,0.0,0.0
